"track_artist","track_popularity","playlist_genre","playlist_subgenre","release_date","duration_min","danceability","energy","loudness","speechiness","acousticness","liveness","tempo"
"Kranium",58,"latin","latin hip hop","2016-09-23",3.2431,0.552,0.618,-6.757,0.32,0.42,0.109,132.765
"Smallpools",57,"pop","indie poptimism","2015-03-24",3.60421666666667,0.612,0.89,-2.827,0.047,0.000478,0.0672,118.989
"Stadiumx",0,"edm","progressive electro house","2014-03-10",3.0625,0.514,0.934,-3.201,0.0992,0.0525,0.137,127.953
"joan",51,"pop","indie poptimism","2017-12-13",3.77225,0.631,0.786,-5.267,0.0353,0.00716,0.12,102.027
"Daft Punk",75,"pop","dance pop","2013-05-17",5.626,0.775,0.585,-9.516,0.0271,0.0422,0.077,109.942
"Offset",81,"rap","gangster rap","2017-10-30",2.88,0.88,0.428,-8.28,0.206,0.149,0.114,100.007
"Bazzi",33,"pop","indie poptimism","2019-04-04",2.8173,0.844,0.644,-6.273,0.0479,0.0828,0.113,122.061
"Dualities",60,"latin","tropical","2019-05-31",3.376,0.664,0.855,-4.462,0.0983,0.216,0.0868,125.025
"Tommy Newport",0,"pop","indie poptimism","2018-10-12",4,0.671,0.514,-7.358,0.0323,0.109,0.088,167.984
"Pebbles",0,"r&b","new jack swing","2006-01-01",3.91688333333333,0.685,0.853,-7.075,0.0568,0.0335,0.0636,114.905
"DJ Khaled",59,"rap","gangster rap","2007-06-12",4.388,0.767,0.872,-4.25,0.0761,0.153,0.518,112.6
"Marnik",66,"edm","big room","2019-11-15",2.53333333333333,0.553,0.776,-4.371,0.0388,0.0536,0.112,128.123
"Kansas",74,"pop","post-teen pop",NA,5.38333333333333,0.483,0.786,-5.735,0.0319,0.00316,0.446,126.748
"Zedd",58,"pop","indie poptimism","2020-01-03",3.64241666666667,0.77,0.695,-5.936,0.0382,0.061,0.162,105.036
"Brian McKnight",1,"r&b","new jack swing","1992-06-23",4.92263333333333,0.355,0.126,-13.801,0.0301,0.909,0.131,109.769
"D-Block Europe",66,"r&b","urban contemporary","2019-07-05",3.42221666666667,0.64,0.57,-7.581,0.333,0.0313,0.0697,180.295
"Headhunterz",27,"edm","pop edm","2017-02-17",3.70096666666667,0.598,0.832,-5.592,0.191,0.141,0.113,147.758
"Soul&Roll",13,"pop","electropop","2014-06-20",2.74345,0.803,0.387,-5.875,0.0387,0.346,0.0913,106.963
"Dimitri Vegas & Like Mike",71,"edm","electro house","2019-11-15",3.16376666666667,0.333,0.985,-2.843,0.0563,0.0326,0.226,135.24
"Toni Lo",32,"pop","electropop","2013-12-20",3.15911666666667,0.699,0.894,-5.227,0.0298,0.00664,0.0723,130.051
"Mark Ronson",1,"r&b","neo soul","2014-11-23",3.70933333333333,0.839,0.86,-3.669,0.064,0.0895,0.0282,110.123
"Dolapdere Big Gang",16,"pop","post-teen pop","2010-04-30",4.16666666666667,0.704,0.486,-9.247,0.0564,0.421,0.28,130.047
"Prume",21,"r&b","neo soul","2016-05-06",4.13733333333333,0.694,0.514,-8.14,0.033,0.196,0.138,139.981
"Mike Jones",58,"rap","hip hop","2005-04-19",4.06978333333333,0.776,0.736,-6.308,0.255,0.0101,0.18,159.838
"Bebe Rexha",71,"pop","post-teen pop","2018-06-22",2.73675,0.642,0.772,-6.61,0.0848,0.0476,0.0646,153.995
"Asilo 38",25,"rap","gangster rap","2016-08-19",3.78818333333333,0.836,0.614,-10.925,0.2,0.468,0.28,93.283
"High School Musical Cast",58,"pop","post-teen pop","2008-01-01",3.94,0.798,0.904,-3.316,0.0476,0.0747,0.0522,135.008
"Dateless",45,"edm","electro house","2017-09-25",4.26016666666667,0.806,0.64,-8.055,0.107,0.00144,0.295,123.004
"American Authors",55,"edm","progressive electro house","2014-01-01",3.296,0.632,0.964,-1.554,0.0819,0.0117,0.225,124.997
"Kygo",71,"edm","electro house","2019-02-14",3.47611666666667,0.673,0.596,-7.891,0.0354,0.166,0.11,123.969
"Martin Garrix",71,"pop","dance pop","2019-07-18",3.14426666666667,0.687,0.707,-6.19,0.0328,0.0536,0.16,127.033
"DJ Snake",55,"rap","trap","2016-08-05",4.16,0.653,0.928,-3.937,0.0885,0.00213,0.649,150.025
"Dermot Kennedy",80,"pop","post-teen pop","2019-06-13",4.095,0.614,0.684,-5.79,0.157,0.247,0.0976,156.85
"Eric Clapton",21,"rock","classic rock","1995-03-07",2.84555,0.619,0.619,-13.185,0.0342,0.2,0.179,126.941
"BTS",85,"pop","dance pop","2019-04-12",3.82955,0.645,0.862,-4.757,0.0965,0.0923,0.192,119.991
"Jessie J",35,"edm","big room","2011-01-01",5.514,0.418,0.331,-9.516,0.0409,0.73,0.685,137.605
"Three Dog Night",63,"rock","classic rock","1970-01-01",3.67621666666667,0.649,0.679,-12.515,0.0316,0.464,0.339,126.867
"Jenny Owen Youngs",41,"r&b","hip pop",NA,4.26866666666667,0.623,0.553,-7.441,0.0252,0.581,0.0725,87.992
"Prabh Deep",45,"rap","hip hop","2018-04-27",2.36938333333333,0.855,0.68,-8.041,0.428,0.0601,0.0417,129.842
"Blackfield",41,"rock","album rock","2004-01-02",4.116,0.409,0.739,-5.515,0.0287,0.000459,0.177,81.923
"Tyler, The Creator",64,"r&b","urban contemporary","2011-05-10",4.22311666666667,0.351,0.622,-6.495,0.235,0.256,0.613,83.375
"Möwe",57,"latin","tropical","2017-05-19",2.73246666666667,0.629,0.87,-3.352,0.0304,0.0325,0.129,117.954
"Piso 21",72,"latin","latin pop","2018-05-11",3.66861666666667,0.681,0.788,-4.323,0.0785,0.0482,0.0753,170.019
"Brian McKnight",71,"r&b","new jack swing","1999-09-21",4.39445,0.661,0.346,-9.115,0.03,0.452,0.131,129.752
"Avicii",9,"edm","pop edm","2011-01-01",3.30221666666667,0.556,0.885,-4.045,0.0321,0.00786,0.138,125.997
"Joe McLeod",32,"rock","classic rock","2019-08-24",3.62925,0.529,0.632,-6.243,0.0325,0.447,0.0996,80.015
"Lil Nas X",13,"pop","electropop","2019-06-20",1.91488333333333,0.703,0.594,-6.146,0.0752,0.342,0.123,153.848
"Karma",42,"rap","hip hop","2019-03-01",2.8,0.913,0.763,-5.219,0.222,0.142,0.115,140.029
"TJR",0,"edm","progressive electro house","2014-05-19",3.81275,0.746,0.997,-1.631,0.169,0.000572,0.17,127.991
"Fitz and The Tantrums",64,"edm","pop edm","2016-06-10",3.22088333333333,0.636,0.836,-3.004,0.0427,0.00609,0.0828,139.956
"Chuckii Booker",13,"r&b","new jack swing",NA,4.06155,0.764,0.651,-9.667,0.0411,0.00841,0.0407,104.38
"Adexe & Nau",51,"latin","latin pop","2017-05-05",3.36821666666667,0.643,0.846,-3.593,0.0787,0.0157,0.156,173.997
"ILLENIUM",61,"edm","pop edm","2016-12-16",3.41296666666667,0.536,0.782,-4.139,0.0485,0.039,0.0691,154.93
"Joe Public",0,"r&b","new jack swing","2004-03-01",3.90821666666667,0.738,0.964,-5.664,0.0779,0.0893,0.255,106.649
"Juan Magán",0,"latin","latin hip hop","2015-01-19",3.31933333333333,0.503,0.905,-5.657,0.131,0.282,0.085,127.654
"Nas",0,"rap","gangster rap","2002-12-13",4.22866666666667,0.837,0.885,-3.914,0.182,0.103,0.0666,95.313
"Mac Miller",76,"r&b","neo soul","2018-08-03",4.784,0.802,0.463,-8.379,0.162,0.236,0.105,103.961
"Bring Me The Horizon",62,"rock","hard rock","2019-01-25",4.57338333333333,0.406,0.964,-4.076,0.206,0.000416,0.401,173.058
"MAGIC!",78,"pop","electropop","2014-06-25",3.74733333333333,0.774,0.756,-4.995,0.0389,0.0423,0.305,144.032
"Sevenn",60,"edm","electro house","2019-06-14",2.976,0.759,0.987,-2.516,0.0928,0.0754,0.268,124.992
"Galantis",77,"latin","latin hip hop","2019-10-25",3.11341666666667,0.547,0.795,-3.721,0.0489,0.145,0.11,118.118
"J. Cole",86,"r&b","urban contemporary","2019-01-23",3.5599,0.837,0.364,-11.713,0.276,0.149,0.271,123.984
"Crudo Means Raw",41,"latin","latin hip hop","2016-12-02",3.16156666666667,0.792,0.307,-11.481,0.391,0.432,0.148,91.057
"Visage Music",28,"edm","electro house","2018-09-17",4.1,0.837,0.725,-7.652,0.0495,0.0186,0.451,120.01
"METAFO4R",37,"edm","progressive electro house","2019-07-12",3,0.626,0.786,-5.869,0.058,0.00479,0.134,128.007
"The Hygrades",10,"rock","classic rock","2009-08-10",3.15178333333333,0.735,0.87,-4.916,0.0454,0.337,0.149,104.287
"Zac Samuel",38,"pop","indie poptimism","2017-03-24",3.39231666666667,0.681,0.783,-5.986,0.034,0.132,0.156,117.985
"Dimitri Vegas & Like Mike",25,"edm","progressive electro house","2014-03-17",4.52305,0.631,0.811,-4.303,0.046,0.00231,0.326,150.019
"Flughand",58,"rap","hip hop","2017-09-08",2.33566666666667,0.496,0.101,-22.118,0.292,0.65,0.105,59.551
"Disiz La Peste",0,"r&b","urban contemporary","2015-06-01",2.69593333333333,0.783,0.629,-5.023,0.328,0.311,0.284,142.896
"U2",62,"rock","classic rock","1991-11-18",4.05978333333333,0.674,0.659,-8.049,0.0277,0.00156,0.108,99.768
"Arctic Monkeys",52,"rock","permanent wave","2009-08-16",4.33021666666667,0.422,0.819,-7.698,0.051,0.000484,0.185,139.784
"Rivermaya",1,"rock","classic rock","2001-10-25",6.97688333333333,0.559,0.86,-5.369,0.0336,0.0151,0.307,134.536
"blackwave.",40,"r&b","neo soul","2018-06-08",3.69666666666667,0.851,0.669,-4.259,0.0721,0.0311,0.179,109.974
"Samantha",0,"latin","latin hip hop",NA,1.38488333333333,0.666,0.753,-13.193,0.066,0.000689,0.0911,127.097
"Katy Perry",72,"edm","pop edm","2013-01-01",3.81465,0.397,0.725,-4.862,0.043,0.00266,0.208,128.861
"Jova'e Nicole",22,"r&b","urban contemporary","2019-03-20",3.5496,0.905,0.565,-10.252,0.414,0.107,0.0644,147.022
"Fedde Le Grand feat. Mitch Crown",0,"edm","progressive electro house","2009-08-31",3.13733333333333,0.644,0.711,-5.675,0.105,0.0258,0.322,126.019
"Hardwell",61,"edm","pop edm","2019-08-30",3.09375,0.769,0.995,-0.57,0.265,0.0322,0.279,127.97
"Shai",26,"r&b","new jack swing","2001-01-01",4.81778333333333,0.632,0.299,-12.242,0.0347,0.1,0.289,128.064
"Whistle",2,"r&b","new jack swing",NA,4.69378333333333,0.736,0.497,-17.881,0.0782,0.0066,0.242,107.145
"Sech",84,"latin","latin hip hop","2019-04-19",3.76555,0.747,0.7,-4.669,0.341,0.136,0.11,176.036
"Glenn Gatsby",41,"edm","electro house","2019-12-27",3.02438333333333,0.805,0.958,-5.913,0.0505,0.11,0.236,123.026
"Daniel Caesar",67,"r&b","urban contemporary","2017-08-25",4.02285,0.448,0.263,-11.98,0.0373,0.824,0.106,109.889
"Calvin Harris",83,"pop","dance pop","2019-01-11",3.81973333333333,0.807,0.887,-4.311,0.0361,0.016,0.0811,122.015
"Schokk",0,"rap","gangster rap","2015-07-03",3.62013333333333,0.505,0.838,-7.182,0.48,0.124,0.118,126.216
"JGS",36,"rock","hard rock","2019-10-19",2.60145,0.686,0.524,-7.769,0.0338,0.284,0.145,97.335
"Bhavi",61,"rap","trap","2019-07-31",2.7873,0.897,0.523,-6.574,0.108,0.025,0.118,144.978
"evän",41,"rap","hip hop","2019-06-22",2.0677,0.607,0.319,-12.292,0.292,0.764,0.0905,74.017
"Skylike",63,"edm","electro house","2019-09-06",3.20338333333333,0.781,0.855,-4.853,0.232,0.327,0.247,118.112
"MAKJ",42,"edm","progressive electro house","2014-03-17",4.77923333333333,0.737,0.932,-3.772,0.0786,0.00202,0.115,128.001
"NGHTMRE",63,"pop","indie poptimism","2016-10-26",3.73685,0.514,0.924,-5.417,0.052,0.000208,0.0684,151.994
"Maluma",85,"latin","latin hip hop","2019-09-27",3.54518333333333,0.635,0.661,-6.425,0.364,0.102,0.336,126.15
"Reik",19,"latin","latin pop","2018-08-31",3.79126666666667,0.686,0.807,-3.324,0.0613,0.0481,0.0652,183.971
"P!nk",80,"pop","post-teen pop","2012-09-18",4.04555,0.778,0.547,-7.273,0.0489,0.346,0.132,95.002
"Jungle",53,"r&b","hip pop","2014-07-15",3.02955,0.457,0.883,-5.61,0.0376,0.209,0.0912,99.937
"Prince of falls",41,"rap","gangster rap","2019-08-30",2.624,0.775,0.417,-9.429,0.0514,0.122,0.108,115.998
"Ballin Entertainment",0,"latin","latin hip hop","2008-04-20",2.93703333333333,0.699,0.795,-13.574,0.0603,0.0797,0.331,130.676
"Lil Nas X",13,"rap","trap","2019-06-20",1.91488333333333,0.703,0.594,-6.146,0.0752,0.342,0.123,153.848
"Macklemore & Ryan Lewis",39,"pop","indie poptimism","2012-10-10",3.76748333333333,0.687,0.736,-7.481,0.106,0.165,0.0711,101.151
"The Police",3,"rock","classic rock","1995-01-01",3.17778333333333,0.607,0.643,-11.692,0.423,0.0535,0.038,133.617
"Rich Music LTD",52,"latin","latin hip hop","2019-09-20",3.60111666666667,0.727,0.815,-2.454,0.153,0.0258,0.231,176.075
"Christian French",68,"rap","gangster rap","2019-05-17",2.58268333333333,0.909,0.392,-6.221,0.0652,0.278,0.106,127.052
"R3HAB",46,"latin","tropical","2017-09-15",2.88671666666667,0.744,0.595,-6.076,0.0782,0.181,0.148,94.92
"50 Cent",71,"r&b","hip pop","2003-02-06",3.22445,0.902,0.72,-2.776,0.347,0.26,0.0749,90.059
"Madison Beer",57,"pop","post-teen pop","2018-02-02",3.16158333333333,0.753,0.566,-4.763,0.435,0.169,0.276,113.884
"MEMBA",52,"rap","trap","2019-11-29",3.03333333333333,0.636,0.809,-5.196,0.05,0.0439,0.0935,121.057
"Jessie J",24,"edm","big room","2011-01-01",3.45288333333333,0.467,0.729,-4.197,0.344,0.072,0.39,78.019
"Klaas",63,"edm","big room","2019-10-04",2.44531666666667,0.734,0.873,-5.267,0.0675,0.0128,0.262,128.036
"María José",64,"latin","latin pop","2019-05-10",3.89688333333333,0.475,0.788,-3.124,0.0346,0.0517,0.0829,147.627
"Rhye",2,"pop","indie poptimism","2013-01-01",3.44578333333333,0.783,0.415,-9.537,0.0441,0.484,0.246,90.032
"Queen",34,"rock","album rock","1973-07-13",1.27621666666667,0.245,0.458,-13.372,0.0409,0.718,0.154,64.517
"Sech",88,"latin","latin pop","2019-09-26",3.41511666666667,0.732,0.644,-4.124,0.132,0.0934,0.143,174.1
"Miley Cyrus",81,"r&b","hip pop","2019-08-16",3.89423333333333,0.53,0.538,-6.672,0.0335,0.17,0.248,148.051
"Gigi D'Agostino",69,"pop","dance pop","2014-05-30",4.03421666666667,0.637,0.878,-4.449,0.0302,0.0775,0.364,139.053
"Ozzy Osbourne",69,"rock","classic rock","1991-09-17",4.19778333333333,0.282,0.656,-6.557,0.0302,0.0105,0.0892,139.352
"Glades",54,"r&b","hip pop","2017-12-15",3.24981666666667,0.752,0.679,-6.464,0.0304,0.063,0.0727,106.99
"Bobby Brown",0,"r&b","new jack swing","1988-06-20",6.80555,0.776,0.828,-8.861,0.0536,0.000108,0.21,102.393
"Casper Magico",70,"latin","reggaeton","2019-12-13",3.53146666666667,0.835,0.701,-4.916,0.0984,0.219,0.116,90.997
"Justin Bieber",72,"edm","pop edm","2012-01-01",3.82445,0.571,0.873,-3.382,0.0997,0.0807,0.361,139.691
"Liya Ag Ablil",35,"rock","classic rock","2012-08-28",4.74733333333333,0.617,0.827,-8.936,0.0348,0.125,0.085,101.154
"Faber Drive",45,"rock","permanent wave","2007-01-01",3.51088333333333,0.395,0.94,-4.32,0.0451,0.00328,0.153,166.045
"Stereoboys",0,"edm","progressive electro house","2008-07-08",3.21593333333333,0.72,0.754,-7.229,0.0527,0.017,0.0597,129.988
"Joey Montana",0,"latin","latin pop","2014-07-22",3.71288333333333,0.809,0.901,-4.343,0.0659,0.101,0.282,125.03
"Avicii",71,"edm","pop edm","2019-12-05",2.87598333333333,0.595,0.549,-7.733,0.104,0.132,0.0873,134.493
"Miguel",71,"r&b","neo soul","2017-12-01",5.36666666666667,0.461,0.653,-8.617,0.327,0.158,0.197,81.628
"Jon Z",64,"latin","latin hip hop","2017-09-01",3.32736666666667,0.813,0.787,-4.098,0.177,0.216,0.0602,130.065
"Dan McKie",36,"edm","electro house","2019-12-13",2.62991666666667,0.746,0.828,-12.369,0.0643,0.000983,0.105,127.026
"Pierce Fulton",22,"edm","progressive electro house","2014-03-31",4.5236,0.761,0.756,-4.866,0.0674,0.00471,0.0513,127.984
"BROCKHAMPTON",65,"r&b","urban contemporary","2017-08-25",4.35,0.687,0.672,-5.975,0.0573,0.198,0.175,80.035
"Musiko",37,"latin","latin hip hop","2017-11-21",2.95416666666667,0.715,0.93,-4.366,0.0829,0.0241,0.0583,130.026
"Alan Walker",85,"latin","latin hip hop","2019-12-27",2.98421666666667,0.67,0.668,-4.306,0.0422,0.536,0.133,88.033
"ZZ Top",41,"rock","classic rock","1979-11-01",4.77621666666667,0.661,0.522,-13.05,0.0307,0.373,0.0733,102.454
"Three Days Grace",63,"rock","hard rock","2009-09-22",3.21845,0.578,0.897,-3.906,0.0357,0.000666,0.0924,115.491
"SALES",52,"pop","indie poptimism","2014-09-22",2.98541666666667,0.924,0.386,-8.183,0.0548,0.755,0.118,108.957
"Shura",2,"pop","indie poptimism","2016-02-18",3.596,0.7,0.78,-7.598,0.151,0.591,0.224,89.991
"Jac Ross",43,"pop","indie poptimism","2020-01-10",2.68666666666667,0.565,0.786,-3.485,0.252,0.26,0.366,160.02
"Ghost like girlfriend",30,"pop","dance pop","2020-01-15",3.47221666666667,0.636,0.744,-3.799,0.0291,0.101,0.0912,133.994
"Jenil",28,"edm","big room","2019-08-16",2.88493333333333,0.469,0.923,-1.755,0.163,0.00976,0.105,127.606
"The Smiths",55,"rock","permanent wave",NA,1.87845,0.241,0.468,-9.579,0.0272,0.534,0.161,91.581
"B.G.",47,"rap","southern hip hop","1999-04-20",5.216,0.868,0.964,-3.72,0.111,0.0467,0.0708,98.913
"La Coka Nostra",27,"rap","southern hip hop","2012-07-31",4.51995,0.55,0.798,-6.024,0.0965,0.00041,0.75,94.963
"Maddix",32,"edm","big room","2019-12-13",3.40323333333333,0.776,0.801,-5.093,0.157,0.296,0.155,124.107
"CREAM",40,"pop","dance pop","2019-11-27",3.08225,0.866,0.746,-6.139,0.0706,0.446,0.133,100.019
"The Cranberries",41,"rock","album rock","1996-04-30",5.12221666666667,0.413,0.826,-5.598,0.037,0.000472,0.325,147.828
"Wiz Khalifa",61,"rap","gangster rap","2015-03-17",3.87955,0.651,0.741,-5.067,0.0408,0.00293,0.217,168.02
"Mr. Criminal",47,"latin","latin hip hop","2015-07-31",4.8197,0.841,0.629,-6.47,0.3,0.0706,0.0894,94.026
"FRENSHIP",73,"latin","tropical","2016-09-02",3.96178333333333,0.683,0.708,-6.244,0.0305,0.0398,0.686,92.991
"Franc Moody",46,"pop","indie poptimism","2017-02-15",4.06576666666667,0.818,0.562,-7.779,0.0356,0.0987,0.355,125.03
"The Shirelles",35,"r&b","neo soul","2013-01-01",2.70066666666667,0.508,0.502,-5.125,0.0322,0.705,0.145,136.409
"N1NT3ND0",16,"rap","gangster rap",NA,3.6761,0.848,0.473,-8.247,0.199,0.581,0.0787,159.983
"H.E.A.T",15,"rock","hard rock","2019-11-08",4.28306666666667,0.474,0.932,-3.194,0.0417,0.000137,0.289,105.009
"Promise Circle",11,"latin","latin hip hop","2007-03-01",4.17185,0.75,0.911,-5.835,0.041,0.00929,0.0268,119.849
"Renato Enoch",31,"latin","tropical","2019-08-09",3.29958333333333,0.636,0.303,-10.132,0.0338,0.773,0.116,131.894
"TLC",38,"r&b","new jack swing","1992-02-25",4.27378333333333,0.701,0.697,-12.643,0.0912,0.000888,0.301,108.554
"Esperanza Spalding",3,"r&b","neo soul","2008-01-01",3.75156666666667,0.578,0.438,-11.483,0.0696,0.737,0.0965,89.083
"MZ",33,"r&b","urban contemporary","2016-04-22",4.49933333333333,0.553,0.697,-5.013,0.352,0.181,0.148,129.802
"Jamie N Commons",46,"rock","classic rock","2013-01-01",3.09221666666667,0.645,0.821,-4.912,0.248,0.106,0.137,79.986
"Zedd",70,"edm","pop edm","2015-05-18",3.63821666666667,0.628,0.833,-4.126,0.0282,0.0079,0.074,128.003
"Caj Morgan",41,"pop","dance pop","2019-12-27",2.76563333333333,0.63,0.739,-4.266,0.0335,0.146,0.116,128.028
"Gloria Estefan",34,"latin","latin pop","2003-08-27",3.80511666666667,0.578,0.497,-8.082,0.0407,0.55,0.204,139.687
"21 Savage",67,"rap","gangster rap","2017-10-30",4.29333333333333,0.845,0.399,-7.509,0.309,0.00525,0.102,143.049
"Ryan Riback",48,"edm","progressive electro house","2019-01-11",3.03165,0.774,0.582,-6.904,0.261,0.0904,0.107,99.973
"Chino & Nacho",0,"latin","latin pop","2010-01-01",3.96133333333333,0.834,0.865,-6.424,0.0459,0.37,0.209,118.047
"Bob Dylan",71,"rock","classic rock","1965-08-30",6.16,0.483,0.721,-6.836,0.032,0.729,0.189,95.261
"Mitch Murder",0,"pop","electropop","2011-10-28",2.04131666666667,0.752,0.534,-13.755,0.0375,0.00623,0.114,121.023
"Italian Somali",45,"latin","reggaeton","2019-02-26",2.61616666666667,0.903,0.844,-2.291,0.283,0.0308,0.0834,109.968
"18 Karat",26,"rap","gangster rap","2018-05-04",2.50711666666667,0.643,0.925,-3.333,0.318,0.184,0.078,93.291
"Caifanes",69,"rock","album rock","1990-06-19",3.59778333333333,0.425,0.479,-12.22,0.0419,0.44,0.378,123.217
"SHKHR",9,"edm","big room","2019-11-01",3.95833333333333,0.382,0.809,-4.751,0.0512,0.00834,0.134,159.836
"Toni Braxton",58,"r&b","new jack swing","1996-04-24",4.45733333333333,0.852,0.563,-8.663,0.0377,0.0117,0.119,92.112
"Erlandsson",36,"edm","electro house","2018-04-20",3.06275,0.619,0.639,-7.34,0.0539,0.0188,0.0863,128.009
"Christina Aguilera",57,"r&b","neo soul","2018-06-15",4.1424,0.39,0.631,-4.701,0.0769,0.209,0.277,123.042
"Manuel Turizo",69,"latin","latin pop","2017-12-07",3.33021666666667,0.697,0.648,-7.123,0.128,0.425,0.191,186.125
"Roddy Ricch",98,"latin","latin pop","2019-12-06",3.27755,0.896,0.586,-6.687,0.0559,0.104,0.79,116.971
"FKJ",56,"r&b","neo soul","2017-03-02",4.05588333333333,0.551,0.438,-6.187,0.0395,0.681,0.11,83.932
"Dionne Farris",32,"r&b","neo soul","1997-03-11",3.91066666666667,0.744,0.385,-10.23,0.0474,0.589,0.111,78.494
"Jimmy Eat World",13,"rock","permanent wave",NA,2.80421666666667,0.634,0.886,-3.466,0.0517,0.0291,0.342,161.933
"BONES",0,"rap","gangster rap","2015-11-29",2.39721666666667,0.722,0.519,-12.871,0.0516,0.0253,0.189,99.987
"Dimitri Vegas & Like Mike",2,"edm","big room","2015-02-13",2.56306666666667,0.567,0.992,-2.688,0.272,0.000465,0.217,128.023
"Pokey",0,"rap","southern hip hop","2013-04-27",4,0.578,0.534,-4.901,0.0348,0.0357,0.323,82.696
"Mr. Pig",45,"pop","electropop","2018-03-30",3.14815,0.748,0.911,-4.752,0.0532,0.0482,0.0784,108.046
"Knapsack",43,"rap","trap","2018-09-15",3.43478333333333,0.579,0.754,-3.932,0.432,0.121,0.309,147.724
"Cynthia Luz",67,"rap","trap","2018-04-18",4.8,0.517,0.46,-11.733,0.328,0.689,0.0717,95.012
"Marc Anthony",67,"latin","tropical","2006-06-30",5.04911666666667,0.42,0.843,-4.692,0.0647,0.248,0.078,173.91
"Dirty Honkers",44,"edm","electro house","2019-02-22",3.56863333333333,0.774,0.573,-9.315,0.0647,0.0158,0.132,101.976
"KRMA",38,"rap","trap","2019-09-25",2.98666666666667,0.659,0.454,-7.189,0.337,0.022,0.328,75.036
"Marshmello",52,"rap","trap","2018-06-22",2.76056666666667,0.58,0.901,-0.958,0.0326,0.0052,0.111,142.031
"Pochin Mirkin",42,"pop","dance pop","2019-12-20",3.01926666666667,0.839,0.848,-4.954,0.0314,0.229,0.0611,109.985
"ØMG",43,"pop","dance pop","2019-12-05",2.592,0.774,0.828,-1.869,0.198,0.719,0.122,125.299
"Giants' Nest",36,"latin","tropical","2019-05-31",3.55168333333333,0.699,0.848,-8.385,0.0341,0.0161,0.072,110.006
"D.O.N.S. feat. Terri B.",0,"edm","progressive electro house","2009-02-02",6.55208333333333,0.879,0.688,-10.108,0.163,0.0488,0.089,127.056
"Big L",61,"rap","gangster rap","1995-03-28",3.62711666666667,0.711,0.62,-10.174,0.212,0.0175,0.134,179.817
"In Flames",63,"rock","hard rock","2000-07-03",4.92045,0.458,0.909,-4.414,0.0446,2.32e-06,0.283,105.007
"Geto Boys",60,"rap","gangster rap","1992-11-17",5.17666666666667,0.785,0.793,-7.915,0.163,0.22,0.124,88.902
